model,buchi,sccs,allstates,alltrans,buchisize,scclist,largest_scc,scc1k,scc10k,scc100k,persistence
elevator.4_F_170,spotba,189187,1139681,4063252,5,888048:1-62448:1-1:189185-,888048,950496,950496,888048,no
elevator.4_F_171,spotba,112383,1003933,2659360,4,888048:1-3504:1-1:112381-,888048,891552,888048,888048,no
elevator.4_F_172,spotba,323731,877589,3472416,5,491412:1-62448:1-1:323729-,491412,553860,553860,491412,no
elevator.4_F_173,spotba,2350018,5091871,17019852,25,965760:1-888048:2-1:2350015-,965760,2741856,2741856,2741856,yes
elevator.4_F_174,spotba,2516727,3864013,12736045,20,1343568:1-3720:1-1:2516725-,1343568,1347288,1343568,1343568,no
elevator.4_F_175,spotba,688032,1638526,5011402,5,888048:1-62448:1-1:688030-,888048,950496,950496,888048,no
elevator.4_F_176,spotba,1735985,2756738,7561763,10,888048:1-70260:1-62448:1-1:1735982-,888048,1020756,1020756,888048,no
elevator.4_F_177,spotba,730839,1681333,4917176,6,888048:1-62448:1-1:730837-,888048,950496,950496,888048,yes
elevator.4_F_178,spotba,985545,2038141,9080081,8,861936:1-67816:1-62448:1-60400:1-1:985541-,861936,1052600,1052600,861936,no
elevator.4_F_179,spotba,225590,1179604,4303413,15,888048:1-65968:1-1:225588-,888048,954016,954016,888048,yes
elevator.4_F_017,spotba,2516727,3864013,12736045,20,1343568:1-3720:1-1:2516725-,1343568,1347288,1343568,1343568,no
elevator.4_F_180,spotba,423492,1373986,5956267,13,888048:1-62448:1-1:423490-,888048,950496,950496,888048,no
elevator.4_F_181,spotba,804343,3331125,9409064,8,1638736:1-888048:1-1:804341-,1638736,2526784,2526784,2526784,no
elevator.4_F_182,spotba,681187,2811025,7080824,11,992004:1-888048:1-62448:4-1:681181-,992004,2129844,2129844,1880052,no
elevator.4_F_183,spotba,1526319,3552201,9283921,15,888048:2-62448:4-1:1526313-,888048,2025888,2025888,1776096,no
elevator.4_F_184,spotba,880831,2247089,6091051,6,888048:1-478212:1-1:880829-,888048,1366260,1366260,1366260,no
elevator.4_F_185,spotba,1132900,3922757,11408293,12,888048:1-737046:1-626694:1-72072:4-62448:4-1:1132889-,888048,2789868,2789868,2251788,no
elevator.4_F_186,spotba,914469,4085410,13333594,12,1343568:1-1090256:1-737120:1-1:914466-,1343568,3170944,3170944,3170944,yes
elevator.4_F_187,spotba,1558868,3439410,10957281,8,992496:1-888048:1-1:1558866-,992496,1880544,1880544,1880544,no
elevator.4_F_188,spotba,1999968,5369114,17042109,16,2481100:1-888048:1-1:1999966-,2481100,3369148,3369148,3369148,no
elevator.4_F_189,spotba,803007,2712905,7634860,5,976024:1-933876:1-1:803005-,976024,1909900,1909900,1909900,no
elevator.4_F_018,spotba,688032,1638526,5011402,5,888048:1-62448:1-1:688030-,888048,950496,950496,888048,no
elevator.4_F_190,spotba,980407,1937177,5180188,6,888048:1-68724:1-1:980405-,888048,956772,956772,888048,no
elevator.4_F_191,spotba,129156,1668746,4327030,8,1477144:1-62448:1-1:129154-,1477144,1539592,1539592,1477144,no
elevator.4_F_192,spotba,1810714,2764728,15197334,11,888048:1-65968:1-1:1810712-,888048,954016,954016,888048,no
elevator.4_F_193,spotba,2367585,3329239,12978533,15,888048:1-73608:1-1:2367583-,888048,961656,961656,888048,no
elevator.4_F_194,spotba,687286,1708011,4837520,8,888048:1-70232:1-62448:1-1:687283-,888048,1020728,1020728,888048,yes
elevator.4_F_195,spotba,1600708,3529560,9645223,14,888048:2-90312:1-62448:1-1:1600704-,888048,1928856,1928856,1776096,no
elevator.4_F_196,spotba,1740482,2832807,9548773,12,888048:1-141832:1-62448:1-1:1740479-,888048,1092328,1092328,1029880,no
elevator.4_F_197,spotba,2899828,4738369,14182571,17,888048:2-62448:1-1:2899825-,888048,1838544,1838544,1776096,no
elevator.4_F_198,spotba,867099,1817593,6015735,11,888048:1-62448:1-1:867097-,888048,950496,950496,888048,no
elevator.4_F_199,spotba,363042,2486986,7575579,10,1158186:1-965760:1-1:363040-,1158186,2123946,2123946,2123946,no
elevator.4_F_019,spotba,1735985,2756738,7561763,10,888048:1-70260:1-62448:1-1:1735982-,888048,1020756,1020756,888048,no
elevator.4_F_001,spotba,873398,3227198,8362740,22,888048:2-74224:1-62448:8-3908:1-1:873386-,888048,2353812,2349904,1776096,no
elevator.4_F_200,spotba,818353,2594447,8630381,9,888048:2-1:818351-,888048,1776096,1776096,1776096,no
elevator.4_F_201,spotba,1148353,2189158,6930600,11,888048:1-90312:1-62448:1-1:1148350-,888048,1040808,1040808,888048,no
elevator.4_F_202,spotba,233974,1226469,3336232,3,992496:1-1:233973-,992496,992496,992496,992496,no
elevator.4_F_203,spotba,361924,2145024,5664837,19,888048:2-3504:2-1:361920-,888048,1783104,1776096,1776096,no
elevator.4_F_204,spotba,2222063,4485589,13716704,23,1114008:1-661624:1-77760:4-44216:4-1:2222053-,1114008,2263536,2263536,1775632,yes
elevator.4_F_205,spotba,524342,2479619,9418044,15,1004784:1-888048:1-62448:1-1:524339-,1004784,1955280,1955280,1892832,no
elevator.4_F_206,spotba,729631,1696249,5655396,10,888048:1-62448:1-4032:4-1:729625-,888048,966624,950496,888048,no
elevator.4_F_207,spotba,634399,1584893,5789082,9,888048:1-62448:1-1:634397-,888048,950496,950496,888048,no
elevator.4_F_208,spotba,1607997,2631826,7305619,13,888048:1-72072:1-62448:1-80:16-1:1607978-,888048,1022568,1022568,888048,no
elevator.4_F_209,spotba,628159,2394593,7886588,6,888048:1-878388:1-1:628157-,888048,1766436,1766436,1766436,no
elevator.4_F_020,spotba,985545,2038141,9080081,8,861936:1-67816:1-62448:1-60400:1-1:985541-,861936,1052600,1052600,861936,no
elevator.4_F_210,spotba,2957550,5928929,16126550,41,992496:1-888048:1-62448:15-3504:44-1:2957489-,992496,2971440,2817264,1880544,yes
elevator.4_F_211,spotba,607727,2650900,8728729,24,888048:1-861936:1-88063:1-66656:1-62448:1-60400:1-3908:4-1:607717-,888048,2043183,2027551,1749984,no
elevator.4_F_212,spotba,859505,2704322,8967775,9,888048:2-68724:1-1:859502-,888048,1844820,1844820,1776096,no
elevator.4_F_213,spotba,1876155,3902037,12459520,9,888048:2-62448:4-1:1876149-,888048,2025888,2025888,1776096,no
elevator.4_F_214,spotba,123851,1951213,5209692,22,939316:1-888048:1-1:123849-,939316,1827364,1827364,1827364,no
elevator.4_F_215,spotba,2434538,5248955,16158784,13,992496:1-933876:1-888048:1-1:2434535-,992496,2814420,2814420,2814420,no
elevator.4_F_216,spotba,1088601,2045371,7401006,9,888048:1-68724:1-1:1088599-,888048,956772,956772,888048,no
elevator.4_F_217,spotba,690647,2888573,10732946,10,1011948:1-888048:1-74484:4-1:690641-,1011948,2197932,2197932,1899996,no
elevator.4_F_218,spotba,852255,2680573,9893988,8,940272:1-888048:1-1:852253-,940272,1828320,1828320,1828320,no
elevator.4_F_219,spotba,393213,1634131,4309283,10,1172200:1-68720:1-1:393211-,1172200,1240920,1240920,1172200,no
elevator.4_F_021,spotba,225590,1179604,4303413,15,888048:1-65968:1-1:225588-,888048,954016,954016,888048,yes
elevator.4_F_220,spotba,174343,2054885,5224680,10,992496:1-888048:1-1:174341-,992496,1880544,1880544,1880544,no
elevator.4_F_221,spotba,1763054,3238212,9178564,14,888048:1-68720:4-62448:5-1:1763044-,888048,1475168,1475168,888048,no
elevator.4_F_222,spotba,876759,1773052,5908973,10,888048:1-4744:1-3504:1-1:876756-,888048,896296,888048,888048,no
elevator.4_F_223,spotba,1920500,4363049,14653499,29,888048:2-87020:4-68592:1-62448:4-1:1920489-,888048,2442560,2442560,1776096,no
elevator.4_F_224,spotba,474228,2328034,7864060,17,965760:1-888048:1-1:474226-,965760,1853808,1853808,1853808,no
elevator.4_F_225,spotba,1901832,3069729,10794732,14,888048:1-249980:1-29872:1-1:1901829-,888048,1167900,1167900,1138028,no
elevator.4_F_226,spotba,332024,1282518,3806352,5,888048:1-62448:1-1:332022-,888048,950496,950496,888048,no
elevator.4_F_227,spotba,773782,2773939,8868654,6,1049664:1-888048:1-62448:1-1:773779-,1049664,2000160,2000160,1937712,no
elevator.4_F_228,spotba,1606840,3026219,8792459,23,729134:1-425784:1-68724:1-62448:2-42916:1-27932:1-1:1606833-,729134,1419386,1419386,1154918,no
elevator.4_F_229,spotba,493168,2837461,11693412,5,888048:2-568200:1-1:493165-,888048,2344296,2344296,2344296,no
elevator.4_F_022,spotba,804343,3331125,9409064,8,1638736:1-888048:1-1:804341-,1638736,2526784,2526784,2526784,no
elevator.4_F_230,spotba,525480,2305077,6663705,10,888048:2-3504:1-1:525477-,888048,1779600,1776096,1776096,no
elevator.4_F_231,spotba,444961,3238249,17366758,16,888048:3-60240:1-3504:4-3432:16-1:444937-,888048,2793312,2724384,2664144,yes
elevator.4_F_232,spotba,852252,3083866,9129600,6,1343568:1-888048:1-1:852250-,1343568,2231616,2231616,2231616,no
elevator.4_F_233,spotba,87555,3033148,12289052,18,888048:2-861936:1-90312:2-66544:1-60400:1-1:87548-,888048,2945600,2945600,2638032,no
elevator.4_F_234,spotba,576381,1603495,4525760,14,933876:1-93240:1-1:576379-,933876,1027116,1027116,933876,yes
elevator.4_F_235,spotba,440911,1971731,4945199,18,888048:1-642774:1-1:440909-,888048,1530822,1530822,1530822,yes
elevator.4_F_236,spotba,721044,2583294,8939941,4,974204:1-888048:1-1:721042-,974204,1862252,1862252,1862252,no
elevator.4_F_237,spotba,842663,1865228,5779052,7,888048:1-72072:1-62448:1-1:842660-,888048,1022568,1022568,888048,no
elevator.4_F_238,spotba,933164,1883658,7546629,19,888048:1-62448:1-1:933162-,888048,950496,950496,888048,no
elevator.4_F_239,spotba,1273320,2338021,7052873,8,888048:1-114208:1-62448:1-1:1273317-,888048,1064704,1064704,1002256,no
elevator.4_F_023,spotba,681187,2811025,7080824,11,992004:1-888048:1-62448:4-1:681181-,992004,2129844,2129844,1880052,no
elevator.4_F_240,spotba,2788979,5180413,17268380,38,1503388:1-888048:1-1:2788977-,1503388,2391436,2391436,2391436,yes
elevator.4_F_241,spotba,1421628,3197722,10090208,8,888048:2-1:1421626-,888048,1776096,1776096,1776096,no
elevator.4_F_242,spotba,850961,1742511,6387474,6,888048:1-3504:1-1:850959-,888048,891552,888048,888048,no
elevator.4_F_243,spotba,419398,1438483,3581816,14,888048:1-68592:1-62448:1-1:419395-,888048,1019088,1019088,888048,no
elevator.4_F_244,spotba,726337,2564878,7081008,8,888048:2-62448:1-1:726334-,888048,1838544,1838544,1776096,no
elevator.4_F_245,spotba,818169,2698711,8887826,6,992496:1-888048:1-1:818167-,992496,1880544,1880544,1880544,no
elevator.4_F_246,spotba,950324,1900818,5298131,12,888048:1-62448:1-1:950322-,888048,950496,950496,888048,yes
elevator.4_F_247,spotba,847860,1866945,6762928,6,888048:1-68592:1-62448:1-1:847857-,888048,1019088,1019088,888048,no
elevator.4_F_248,spotba,833019,1789785,6735957,9,888048:1-68720:1-1:833017-,888048,956768,956768,888048,no
elevator.4_F_249,spotba,486371,1443009,3816146,9,888048:1-68592:1-1:486369-,888048,956640,956640,888048,no
elevator.4_F_024,spotba,1526319,3552201,9283921,15,888048:2-62448:4-1:1526313-,888048,2025888,2025888,1776096,no
elevator.4_F_250,spotba,174347,2054889,5224696,10,992496:1-888048:1-1:174345-,992496,1880544,1880544,1880544,no
elevator.4_F_251,spotba,1193510,2234483,6365608,11,888048:1-90480:1-62448:1-1:1193507-,888048,1040976,1040976,888048,no
elevator.4_F_252,spotba,1056908,3441280,10269090,12,1343568:1-888048:1-90312:1-62448:1-1:1056904-,1343568,2384376,2384376,2231616,no
elevator.4_F_253,spotba,690710,1783561,4939016,4,1092852:1-1:690709-,1092852,1092852,1092852,1092852,no
elevator.4_F_254,spotba,881943,1922748,6303231,10,888048:1-90312:1-62448:1-1:881940-,888048,1040808,1040808,888048,no
elevator.4_F_255,spotba,1195372,3387952,10340900,9,1304534:1-888048:1-1:1195370-,1304534,2192582,2192582,2192582,no
elevator.4_F_256,spotba,881943,1922748,6303231,10,888048:1-90312:1-62448:1-1:881940-,888048,1040808,1040808,888048,no
elevator.4_F_257,spotba,457435,2350409,6659808,6,1004928:1-888048:1-1:457433-,1004928,1892976,1892976,1892976,no
elevator.4_F_258,spotba,1969975,4283316,11186836,28,888048:2-68592:1-62448:7-3504:9-1:1969956-,888048,2313360,2281824,1776096,no
elevator.4_F_259,spotba,1572998,2848894,9789368,29,888048:1-68592:1-65968:1-62448:4-3504:1-1:1572990-,888048,1275904,1272400,888048,yes
elevator.4_F_025,spotba,880831,2247089,6091051,6,888048:1-478212:1-1:880829-,888048,1366260,1366260,1366260,no
elevator.4_F_260,spotba,4242410,7567743,24462673,12,1049664:1-888048:2-62448:8-1:4242399-,1049664,3325344,3325344,2825760,no
elevator.4_F_261,spotba,474227,2328033,7503230,5,965760:1-888048:1-1:474225-,965760,1853808,1853808,1853808,no
elevator.4_F_262,spotba,829308,2722138,8713251,9,1004784:1-888048:1-1:829306-,1004784,1892832,1892832,1892832,no
elevator.4_F_263,spotba,8631757,13956449,43951503,41,1529748:1-1396444:1-888048:2-93156:4-62448:4-1:8631745-,1529748,5324704,5324704,4702288,yes
elevator.4_F_264,spotba,1542528,2597345,6866311,13,888048:1-90312:1-62448:1-3504:4-1:1542521-,888048,1054824,1040808,888048,no
elevator.4_F_265,spotba,699887,1660005,5231729,6,888048:1-72072:1-1:699885-,888048,960120,960120,888048,no
elevator.4_F_266,spotba,963307,2829712,8281449,9,888048:2-90312:1-1:963304-,888048,1866408,1866408,1776096,no
elevator.4_F_267,spotba,196823,1250305,3587787,17,981240:1-72244:1-1:196821-,981240,1053484,1053484,981240,yes
elevator.4_F_268,spotba,2046578,4421006,11719052,23,1236594:1-888048:1-62448:4-1:2046572-,1236594,2374434,2374434,2124642,no
elevator.4_F_269,spotba,394509,1345003,3461296,8,888048:1-62448:1-1:394507-,888048,950496,950496,888048,no
elevator.4_F_026,spotba,1132900,3922757,11408293,12,888048:1-737046:1-626694:1-72072:4-62448:4-1:1132889-,888048,2789868,2789868,2251788,no
elevator.4_F_270,spotba,528375,2304469,7075032,10,888048:2-1:528373-,888048,1776096,1776096,1776096,no
elevator.4_F_271,spotba,2746378,4568300,11845272,18,933876:1-888048:1-1:2746376-,933876,1821924,1821924,1821924,no
elevator.4_F_272,spotba,2083875,3372617,9450960,9,888048:1-400696:1-1:2083873-,888048,1288744,1288744,1288744,no
elevator.4_F_273,spotba,1574042,2811285,8769310,9,888048:1-87300:4-1:1574037-,888048,1237248,1237248,888048,yes
elevator.4_F_274,spotba,954396,2730490,7202176,6,888048:2-1:954394-,888048,1776096,1776096,1776096,no
elevator.4_F_275,spotba,1641375,4549831,26530100,13,1779454:1-888048:1-60240:4-1:1641369-,1779454,2908462,2908462,2667502,no
elevator.4_F_276,spotba,295766,1311383,3609660,7,888048:1-65124:1-62448:1-1:295763-,888048,1015620,1015620,888048,no
elevator.4_F_277,spotba,542339,1473453,4436872,7,888048:1-43068:1-1:542337-,888048,931116,931116,888048,no
elevator.4_F_278,spotba,1749280,4576990,15066759,30,952824:1-888048:1-807820:1-62448:1-62048:1-54528:1-1:1749274-,952824,2827716,2827716,2648692,no
elevator.4_F_279,spotba,1067174,3129322,11679587,16,888048:1-684648:1-65124:1-62448:5-3504:32-1:1067134-,888048,2062188,1950060,1572696,no
elevator.4_F_027,spotba,914469,4085410,13333594,12,1343568:1-1090256:1-737120:1-1:914466-,1343568,3170944,3170944,3170944,yes
elevator.4_F_280,spotba,2043736,4050169,13631891,25,1049664:1-888048:1-68724:1-1:2043733-,1049664,2006436,2006436,1937712,yes
elevator.4_F_028,spotba,1999968,5369114,17042109,16,2481100:1-888048:1-1:1999966-,2481100,3369148,3369148,3369148,no
elevator.4_F_029,spotba,803007,2712905,7634860,5,976024:1-933876:1-1:803005-,976024,1909900,1909900,1909900,no
elevator.4_F_002,spotba,6138270,10010394,34414487,30,1003072:1-888048:2-68720:5-62448:12-1:6138250-,1003072,3872144,3872144,2779168,no
elevator.4_F_030,spotba,980407,1937177,5180188,6,888048:1-68724:1-1:980405-,888048,956772,956772,888048,no
elevator.4_F_031,spotba,129156,1668746,4327030,8,1477144:1-62448:1-1:129154-,1477144,1539592,1539592,1477144,no
elevator.4_F_032,spotba,1810714,2764728,15197334,11,888048:1-65968:1-1:1810712-,888048,954016,954016,888048,no
elevator.4_F_033,spotba,2367585,3329239,12978533,15,888048:1-73608:1-1:2367583-,888048,961656,961656,888048,no
elevator.4_F_034,spotba,687286,1708011,4837520,8,888048:1-70232:1-62448:1-1:687283-,888048,1020728,1020728,888048,yes
elevator.4_F_035,spotba,1600708,3529560,9645223,14,888048:2-90312:1-62448:1-1:1600704-,888048,1928856,1928856,1776096,no
elevator.4_F_036,spotba,1740482,2832807,9548773,12,888048:1-141832:1-62448:1-1:1740479-,888048,1092328,1092328,1029880,no
elevator.4_F_037,spotba,2899828,4738369,14182571,17,888048:2-62448:1-1:2899825-,888048,1838544,1838544,1776096,no
elevator.4_F_038,spotba,363042,2486986,7575579,10,1158186:1-965760:1-1:363040-,1158186,2123946,2123946,2123946,no
elevator.4_F_039,spotba,1148353,2189158,6930600,11,888048:1-90312:1-62448:1-1:1148350-,888048,1040808,1040808,888048,no
elevator.4_F_003,spotba,707847,1730412,5149594,8,888048:1-72072:1-62448:1-1:707844-,888048,1022568,1022568,888048,no
elevator.4_F_040,spotba,233974,1226469,3336232,3,992496:1-1:233973-,992496,992496,992496,992496,no
elevator.4_F_041,spotba,361924,2145024,5664837,19,888048:2-3504:2-1:361920-,888048,1783104,1776096,1776096,no
elevator.4_F_042,spotba,2222063,4485589,13716704,23,1114008:1-661624:1-77760:4-44216:4-1:2222053-,1114008,2263536,2263536,1775632,yes
elevator.4_F_043,spotba,524342,2479619,9418044,15,1004784:1-888048:1-62448:1-1:524339-,1004784,1955280,1955280,1892832,no
elevator.4_F_044,spotba,729631,1696249,5655396,10,888048:1-62448:1-4032:4-1:729625-,888048,966624,950496,888048,no
elevator.4_F_045,spotba,634399,1584893,5789082,9,888048:1-62448:1-1:634397-,888048,950496,950496,888048,no
elevator.4_F_046,spotba,1607997,2631826,7305619,13,888048:1-72072:1-62448:1-80:16-1:1607978-,888048,1022568,1022568,888048,no
elevator.4_F_047,spotba,628159,2394593,7886588,6,888048:1-878388:1-1:628157-,888048,1766436,1766436,1766436,no
elevator.4_F_048,spotba,2957550,5928929,16126550,41,992496:1-888048:1-62448:15-3504:44-1:2957489-,992496,2971440,2817264,1880544,yes
elevator.4_F_049,spotba,607727,2650900,8728729,24,888048:1-861936:1-88063:1-66656:1-62448:1-60400:1-3908:4-1:607717-,888048,2043183,2027551,1749984,no
elevator.4_F_004,spotba,1136646,4256307,13611879,10,1343568:1-888048:2-1:1136643-,1343568,3119664,3119664,3119664,no
elevator.4_F_050,spotba,1876155,3902037,12459520,9,888048:2-62448:4-1:1876149-,888048,2025888,2025888,1776096,no
elevator.4_F_051,spotba,123851,1951213,5209692,22,939316:1-888048:1-1:123849-,939316,1827364,1827364,1827364,no
elevator.4_F_052,spotba,1088601,2045371,7401006,9,888048:1-68724:1-1:1088599-,888048,956772,956772,888048,no
elevator.4_F_053,spotba,690647,2888573,10732946,10,1011948:1-888048:1-74484:4-1:690641-,1011948,2197932,2197932,1899996,no
elevator.4_F_054,spotba,393213,1634131,4309283,10,1172200:1-68720:1-1:393211-,1172200,1240920,1240920,1172200,no
elevator.4_F_055,spotba,2105246,3965303,14360491,14,888048:2-83964:1-1:2105243-,888048,1860060,1860060,1776096,no
elevator.4_F_056,spotba,1763054,3238212,9178564,14,888048:1-68720:4-62448:5-1:1763044-,888048,1475168,1475168,888048,no
elevator.4_F_057,spotba,1920500,4363049,14653499,29,888048:2-87020:4-68592:1-62448:4-1:1920489-,888048,2442560,2442560,1776096,no
elevator.4_F_058,spotba,1901832,3069729,10794732,14,888048:1-249980:1-29872:1-1:1901829-,888048,1167900,1167900,1138028,no
elevator.4_F_059,spotba,332024,1282518,3806352,5,888048:1-62448:1-1:332022-,888048,950496,950496,888048,no
elevator.4_F_005,spotba,4247342,6909360,27305432,10,888048:2-90312:4-68724:4-62448:4-1:4247328-,888048,2662032,2662032,1776096,no
elevator.4_F_060,spotba,1606840,3026219,8792459,23,729134:1-425784:1-68724:1-62448:2-42916:1-27932:1-1:1606833-,729134,1419386,1419386,1154918,no
elevator.4_F_061,spotba,444961,3238249,17366758,16,888048:3-60240:1-3504:4-3432:16-1:444937-,888048,2793312,2724384,2664144,yes
elevator.4_F_062,spotba,87555,3033148,12289052,18,888048:2-861936:1-90312:2-66544:1-60400:1-1:87548-,888048,2945600,2945600,2638032,no
elevator.4_F_063,spotba,576381,1603495,4525760,14,933876:1-93240:1-1:576379-,933876,1027116,1027116,933876,yes
elevator.4_F_064,spotba,721044,2583294,8939941,4,974204:1-888048:1-1:721042-,974204,1862252,1862252,1862252,no
elevator.4_F_065,spotba,842663,1865228,5779052,7,888048:1-72072:1-62448:1-1:842660-,888048,1022568,1022568,888048,no
elevator.4_F_066,spotba,933164,1883658,7546629,19,888048:1-62448:1-1:933162-,888048,950496,950496,888048,no
elevator.4_F_067,spotba,1273320,2338021,7052873,8,888048:1-114208:1-62448:1-1:1273317-,888048,1064704,1064704,1002256,no
elevator.4_F_068,spotba,2788979,5180413,17268380,38,1503388:1-888048:1-1:2788977-,1503388,2391436,2391436,2391436,yes
elevator.4_F_069,spotba,1421628,3197722,10090208,8,888048:2-1:1421626-,888048,1776096,1776096,1776096,no
elevator.4_F_006,spotba,488155,1629493,7296095,9,888048:1-62448:4-3504:1-1:488149-,888048,1141344,1137840,888048,no
elevator.4_F_070,spotba,950324,1900818,5298131,12,888048:1-62448:1-1:950322-,888048,950496,950496,888048,yes
elevator.4_F_071,spotba,486371,1443009,3816146,9,888048:1-68592:1-1:486369-,888048,956640,956640,888048,no
elevator.4_F_072,spotba,1193510,2234483,6365608,11,888048:1-90480:1-62448:1-1:1193507-,888048,1040976,1040976,888048,no
elevator.4_F_073,spotba,1195372,3387952,10340900,9,1304534:1-888048:1-1:1195370-,1304534,2192582,2192582,2192582,no
elevator.4_F_074,spotba,881943,1922748,6303231,10,888048:1-90312:1-62448:1-1:881940-,888048,1040808,1040808,888048,no
elevator.4_F_075,spotba,1969975,4283316,11186836,28,888048:2-68592:1-62448:7-3504:9-1:1969956-,888048,2313360,2281824,1776096,no
elevator.4_F_076,spotba,1572998,2848894,9789368,29,888048:1-68592:1-65968:1-62448:4-3504:1-1:1572990-,888048,1275904,1272400,888048,yes
elevator.4_F_077,spotba,474227,2328033,7503230,5,965760:1-888048:1-1:474225-,965760,1853808,1853808,1853808,no
elevator.4_F_078,spotba,8631757,13956449,43951503,41,1529748:1-1396444:1-888048:2-93156:4-62448:4-1:8631745-,1529748,5324704,5324704,4702288,yes
elevator.4_F_079,spotba,1542528,2597345,6866311,13,888048:1-90312:1-62448:1-3504:4-1:1542521-,888048,1054824,1040808,888048,no
elevator.4_F_007,spotba,861047,2089592,5806279,24,888048:1-90711:1-62448:4-1:861041-,888048,1228551,1228551,888048,no
elevator.4_F_080,spotba,699887,1660005,5231729,6,888048:1-72072:1-1:699885-,888048,960120,960120,888048,no
elevator.4_F_081,spotba,963307,2829712,8281449,9,888048:2-90312:1-1:963304-,888048,1866408,1866408,1776096,no
elevator.4_F_082,spotba,196823,1250305,3587787,17,981240:1-72244:1-1:196821-,981240,1053484,1053484,981240,yes
elevator.4_F_083,spotba,2046578,4421006,11719052,23,1236594:1-888048:1-62448:4-1:2046572-,1236594,2374434,2374434,2124642,no
elevator.4_F_084,spotba,528375,2304469,7075032,10,888048:2-1:528373-,888048,1776096,1776096,1776096,no
elevator.4_F_085,spotba,2746378,4568300,11845272,18,933876:1-888048:1-1:2746376-,933876,1821924,1821924,1821924,no
elevator.4_F_086,spotba,2083875,3372617,9450960,9,888048:1-400696:1-1:2083873-,888048,1288744,1288744,1288744,no
elevator.4_F_087,spotba,1574042,2811285,8769310,9,888048:1-87300:4-1:1574037-,888048,1237248,1237248,888048,yes
elevator.4_F_088,spotba,954396,2730490,7202176,6,888048:2-1:954394-,888048,1776096,1776096,1776096,no
elevator.4_F_089,spotba,1641375,4549831,26530100,13,1779454:1-888048:1-60240:4-1:1641369-,1779454,2908462,2908462,2667502,no
elevator.4_F_008,spotba,1004883,3274473,9526243,25,1085928:1-933876:1-62448:4-1:1004877-,1085928,2269596,2269596,2019804,no
elevator.4_F_090,spotba,295766,1311383,3609660,7,888048:1-65124:1-62448:1-1:295763-,888048,1015620,1015620,888048,no
elevator.4_F_091,spotba,542339,1473453,4436872,7,888048:1-43068:1-1:542337-,888048,931116,931116,888048,no
elevator.4_F_092,spotba,1749280,4576990,15066759,30,952824:1-888048:1-807820:1-62448:1-62048:1-54528:1-1:1749274-,952824,2827716,2827716,2648692,no
elevator.4_F_093,spotba,1067174,3129322,11679587,16,888048:1-684648:1-65124:1-62448:5-3504:32-1:1067134-,888048,2062188,1950060,1572696,no
elevator.4_F_094,spotba,2043736,4050169,13631891,25,1049664:1-888048:1-68724:1-1:2043733-,1049664,2006436,2006436,1937712,yes
elevator.4_F_095,spotba,2046543,4176873,11700535,14,992496:1-888048:1-62448:4-1:2046537-,992496,2130336,2130336,1880544,no
elevator.4_F_096,spotba,1381004,3475377,11730789,10,888048:2-318280:1-1:1381001-,888048,2094376,2094376,2094376,yes
elevator.4_F_097,spotba,632919,2687365,7732824,8,1166400:1-888048:1-1:632917-,1166400,2054448,2054448,2054448,no
elevator.4_F_098,spotba,152465,1219807,6110281,6,997820:1-69524:1-1:152463-,997820,1067344,1067344,997820,no
elevator.4_F_099,spotba,881674,1990519,7365582,14,888048:1-158352:1-62448:1-1:881671-,888048,1108848,1108848,1046400,no
elevator.4_F_009,spotba,1082233,3438741,10028910,16,1343568:1-888048:1-62448:2-1:1082229-,1343568,2356512,2356512,2231616,no
elevator.4_T_100,spotba,315110,1203157,3156376,6,888048:1-1:315109-,888048,888048,888048,888048,no
elevator.4_T_101,spotba,192,888239,6098549,5,888048:1-1:191-,888048,888048,888048,888048,no
elevator.4_T_102,spotba,1409463,2297510,5582029,16,888048:1-1:1409462-,888048,888048,888048,888048,no
elevator.4_T_103,spotba,1458340,2596175,6844957,13,888048:1-62448:4-1:1458335-,888048,1137840,1137840,888048,no
elevator.4_T_104,spotba,1069866,1957913,5193792,7,888048:1-1:1069865-,888048,888048,888048,888048,no
elevator.4_T_105,spotba,1139980,2028027,6079440,6,888048:1-1:1139979-,888048,888048,888048,888048,no
elevator.4_T_106,spotba,266212,1262534,3703344,8,933876:1-62448:1-1:266210-,933876,996324,996324,933876,no
elevator.4_T_107,spotba,710230,1598277,4260620,17,888048:1-1:710229-,888048,888048,888048,888048,yes
elevator.4_T_108,spotba,595386,1483433,4159328,3,888048:1-1:595385-,888048,888048,888048,888048,no
elevator.4_T_109,spotba,1183562,2071609,7606996,14,888048:1-1:1183561-,888048,888048,888048,888048,yes
elevator.4_T_010,spotba,684287,1572334,4573973,9,888048:1-1:684286-,888048,888048,888048,888048,no
elevator.4_T_110,spotba,1040816,1650313,5819522,7,609498:1-1:1040815-,609498,609498,609498,609498,yes
elevator.4_T_111,spotba,2103896,2991943,9482974,43,888048:1-1:2103895-,888048,888048,888048,888048,yes
elevator.4_T_112,spotba,325808,1526090,4206746,12,888048:1-62448:5-1:325802-,888048,1200288,1200288,888048,no
elevator.4_T_113,spotba,1075962,1964009,7942896,6,888048:1-1:1075961-,888048,888048,888048,888048,no
elevator.4_T_114,spotba,938858,1826905,10115660,7,888048:1-1:938857-,888048,888048,888048,888048,no
elevator.4_T_115,spotba,918914,1806961,10923016,6,888048:1-1:918913-,888048,888048,888048,888048,no
