model,buchi,sccs,allstates,alltrans,buchisize,scclist,largest_scc,scc1k,scc10k,scc100k,persistence
elevator.4_F_142,tgba,382323,1329921,3593428,4,888048:1-3504:17-1:382305-,888048,947616,888048,888048,no
elevator.4_F_143,tgba,114579,1520593,3905451,5,1343568:1-62448:1-1:114577-,1343568,1406016,1406016,1343568,no
elevator.4_F_144,tgba,1307620,2334573,6224828,16,888048:1-62448:2-3504:4-1:1307613-,888048,1026960,1012944,888048,no
elevator.4_F_145,tgba,400054,1288101,3783888,4,888048:1-1:400053-,888048,888048,888048,888048,no
elevator.4_F_146,tgba,351800,1302294,3812822,8,888048:1-62448:1-1:351798-,888048,950496,950496,888048,no
elevator.4_F_147,tgba,1167128,3179990,11262913,21,1047104:1-965760:1-1:1167126-,1047104,2012864,2012864,2012864,yes
elevator.4_F_148,tgba,847860,1860801,6746032,7,888048:1-62448:2-1:847857-,888048,1012944,1012944,888048,no
elevator.4_F_149,tgba,1705322,3902934,10450933,11,888048:2-90312:1-62448:5-4744:4-1:1705310-,888048,2197624,2178648,1776096,no
elevator.4_F_150,tgba,833999,2703285,7376800,9,981240:1-888048:1-1:833997-,981240,1869288,1869288,1869288,no
elevator.4_F_151,tgba,406990,1371496,4006406,8,888048:1-62448:1-3504:4-1:406984-,888048,964512,950496,888048,yes
elevator.4_F_152,tgba,1941871,4013581,11409836,10,933876:1-888048:1-62448:4-1:1941865-,933876,2071716,2071716,1821924,no
elevator.4_F_153,tgba,14851,965345,5582681,12,888048:1-62448:1-1:14849-,888048,950496,950496,888048,no
elevator.4_F_154,tgba,11,1776105,4641968,4,888048:2-1:9-,888048,1776096,1776096,1776096,no
elevator.4_F_155,tgba,1295473,3196461,9351343,12,888048:2-62448:2-1:1295469-,888048,1900992,1900992,1776096,no
elevator.4_F_156,tgba,957924,1908418,6590394,8,888048:1-62448:1-1:957922-,888048,950496,950496,888048,no
elevator.4_F_157,tgba,2032656,4696797,14276663,26,888048:3-1:2032653-,888048,2664144,2664144,2664144,no
elevator.4_F_158,tgba,391340,2080777,6448849,9,888048:1-400696:2-1:391337-,888048,1689440,1689440,1689440,no
elevator.4_F_159,tgba,828411,3987293,15766886,12,2103048:1-1055836:1-1:828409-,2103048,3158884,3158884,3158884,no
elevator.4_F_160,tgba,3786043,5358737,13042838,10,888048:1-684648:1-1:3786041-,888048,1572696,1572696,1572696,no
elevator.4_F_161,tgba,1240189,3175860,9966413,15,888048:2-62448:2-34684:1-1:1240184-,888048,1935676,1935676,1776096,no
elevator.4_F_162,tgba,474296,2250390,6626723,6,888048:2-1:474294-,888048,1776096,1776096,1776096,no
elevator.4_F_163,tgba,6483409,10479337,32182805,22,1331788:1-888048:3-1:6483405-,1331788,3995932,3995932,3995932,no
elevator.4_F_164,tgba,1067592,3448577,8839512,9,1180704:1-888048:1-62448:5-1:1067585-,1180704,2380992,2380992,2068752,no
elevator.4_F_165,tgba,2753419,5007369,18191852,8,1407856:1-846096:1-1:2753417-,1407856,2253952,2253952,2253952,no
elevator.4_F_166,tgba,1515915,4572161,15917220,30,1049664:1-888048:2-86188:1-72232:1-72072:1-1:1515909-,1049664,3056252,3056252,2825760,yes
elevator.4_F_167,tgba,2561947,4343097,11900404,9,888048:2-80:64-1:2561881-,888048,1776096,1776096,1776096,no
elevator.4_F_168,tgba,723831,1674325,4945699,7,888048:1-62448:1-1:723829-,888048,950496,950496,888048,no
elevator.4_F_169,tgba,473721,1615059,4617435,6,888048:1-62448:4-3504:1-1:473715-,888048,1141344,1137840,888048,no
elevator.4_F_170,tgba,189187,1139681,4063252,5,888048:1-62448:1-1:189185-,888048,950496,950496,888048,no
elevator.4_F_171,tgba,101503,993053,2637600,3,888048:1-3504:1-1:101501-,888048,891552,888048,888048,no
elevator.4_F_172,tgba,320639,874497,3467072,4,491412:1-62448:1-1:320637-,491412,553860,553860,491412,no
elevator.4_F_173,tgba,2218496,4882637,16499424,19,888048:3-1:2218493-,888048,2664144,2664144,2664144,yes
elevator.4_F_174,tgba,2097945,3445015,12113815,16,1343568:1-3504:1-1:2097943-,1343568,1347072,1343568,1343568,no
elevator.4_F_175,tgba,688032,1638526,5011402,5,888048:1-62448:1-1:688030-,888048,950496,950496,888048,no
elevator.4_F_176,tgba,1735985,2756738,7561763,10,888048:1-70260:1-62448:1-1:1735982-,888048,1020756,1020756,888048,no
elevator.4_F_177,tgba,730839,1681333,4917176,6,888048:1-62448:1-1:730837-,888048,950496,950496,888048,yes
elevator.4_F_178,tgba,967428,2012608,8985305,7,861936:1-62448:1-60400:2-1:967424-,861936,1045184,1045184,861936,no
elevator.4_F_179,tgba,225590,1179604,4303413,15,888048:1-65968:1-1:225588-,888048,954016,954016,888048,yes
elevator.4_F_180,tgba,423492,1373986,5956267,9,888048:1-62448:1-1:423490-,888048,950496,950496,888048,no
elevator.4_F_181,tgba,804343,2580437,7500304,5,888048:2-1:804341-,888048,1776096,1776096,1776096,no
elevator.4_F_182,tgba,681187,2811025,7080824,11,992004:1-888048:1-62448:4-1:681181-,992004,2129844,2129844,1880052,no
elevator.4_F_183,tgba,1526319,3552201,9283921,15,888048:2-62448:4-1:1526313-,888048,2025888,2025888,1776096,no
elevator.4_F_184,tgba,778307,2144565,5899631,5,888048:1-478212:1-1:778305-,888048,1366260,1366260,1366260,no
elevator.4_F_185,tgba,1062324,3745165,10980105,10,888048:1-668526:1-626694:1-62448:8-1:1062313-,888048,2682852,2682852,2183268,no
elevator.4_F_186,tgba,914469,4085410,13384282,12,1343568:1-1090256:1-737120:1-1:914466-,1343568,3170944,3170944,3170944,yes
elevator.4_F_187,tgba,1558864,3334958,10699217,7,888048:2-1:1558862-,888048,1776096,1776096,1776096,no
elevator.4_F_188,tgba,1995700,4549130,16895751,12,1665384:1-888048:1-1:1995698-,1665384,2553432,2553432,2553432,no
elevator.4_F_189,tgba,1618487,3482557,9654228,5,976024:1-888048:1-1:1618485-,976024,1864072,1864072,1864072,no
elevator.4_F_190,tgba,980407,1930901,5161540,5,888048:1-62448:1-1:980405-,888048,950496,950496,888048,no
elevator.4_F_191,tgba,114996,1654586,4294474,6,1477144:1-62448:1-1:114994-,1477144,1539592,1539592,1477144,no
elevator.4_F_192,tgba,1119780,2070274,12777510,5,888048:1-62448:1-1:1119778-,888048,950496,950496,888048,no
elevator.4_F_193,tgba,2072060,3028698,11145756,11,888048:1-68592:1-1:2072058-,888048,956640,956640,888048,no
elevator.4_F_194,tgba,687286,1708011,4837520,8,888048:1-70232:1-62448:1-1:687283-,888048,1020728,1020728,888048,yes
elevator.4_F_195,tgba,1250445,3151433,8855451,10,888048:2-62448:2-1:1250441-,888048,1900992,1900992,1776096,no
elevator.4_F_196,tgba,1238596,2323577,8376508,9,888048:1-134488:1-62448:1-1:1238593-,888048,1084984,1084984,1022536,no
elevator.4_F_197,tgba,2899828,4738369,14182571,14,888048:2-62448:1-1:2899825-,888048,1838544,1838544,1776096,no
elevator.4_F_198,tgba,867099,1817593,6015735,9,888048:1-62448:1-1:867097-,888048,950496,950496,888048,no
elevator.4_F_199,tgba,619903,2679293,8904572,8,1093632:1-965760:1-1:619901-,1093632,2059392,2059392,2059392,no
elevator.4_F_200,tgba,818353,2594447,8630381,9,888048:2-1:818351-,888048,1776096,1776096,1776096,no
elevator.4_F_201,tgba,1082226,2095167,6725648,9,888048:1-62448:2-1:1082223-,888048,1012944,1012944,888048,no
elevator.4_F_202,tgba,233974,1122021,3001000,2,888048:1-1:233973-,888048,888048,888048,888048,no
elevator.4_F_203,tgba,361924,2145024,5664837,19,888048:2-3504:2-1:361920-,888048,1783104,1776096,1776096,no
elevator.4_F_204,tgba,2237715,5263845,17978448,17,1136904:1-1114008:1-77760:8-38288:4-1:2237701-,1136904,3026144,3026144,2250912,yes
elevator.4_F_205,tgba,376750,2215291,8739527,12,888048:2-62448:1-1:376747-,888048,1838544,1838544,1776096,no
elevator.4_F_206,tgba,686035,1650541,5545684,7,888048:1-62448:1-3504:4-1:686029-,888048,964512,950496,888048,no
elevator.4_F_207,tgba,472279,1422773,5448762,5,888048:1-62448:1-1:472277-,888048,950496,950496,888048,no
elevator.4_F_208,tgba,1607997,2622202,7264387,12,888048:1-62448:2-80:16-1:1607978-,888048,1012944,1012944,888048,no
elevator.4_F_209,tgba,618367,2368349,7832156,5,888048:1-861936:1-1:618365-,888048,1749984,1749984,1749984,no
elevator.4_F_210,tgba,2920494,5787425,15776870,39,888048:2-62448:15-3504:44-1:2920433-,888048,2866992,2712816,1776096,yes
elevator.4_F_211,tgba,589713,2606887,8613173,15,888048:1-861936:1-68720:1-62448:1-61616:1-60400:1-3504:4-1:589703-,888048,2017184,2003168,1749984,no
elevator.4_F_212,tgba,856829,2695370,8935519,8,888048:2-62448:1-1:856826-,888048,1838544,1838544,1776096,no
elevator.4_F_213,tgba,1417947,3443829,11493152,7,888048:2-62448:4-1:1417941-,888048,2025888,2025888,1776096,no
elevator.4_F_214,tgba,123851,1951213,5209692,20,939316:1-888048:1-1:123849-,939316,1827364,1827364,1827364,no
elevator.4_F_215,tgba,2385962,5095931,15774544,11,933876:1-888048:2-1:2385959-,933876,2709972,2709972,2709972,no
elevator.4_F_216,tgba,997977,1954747,7199358,7,888048:1-68724:1-1:997975-,888048,956772,956772,888048,no
elevator.4_F_217,tgba,1017803,3167585,12356282,8,1011948:1-888048:1-62448:4-1:1017797-,1011948,2149788,2149788,1899996,no
elevator.4_F_218,tgba,852255,2628349,9764196,6,888048:2-1:852253-,888048,1776096,1776096,1776096,no
elevator.4_F_219,tgba,393213,1634131,4309283,10,1172200:1-68720:1-1:393211-,1172200,1240920,1240920,1172200,no
elevator.4_F_220,tgba,174343,1950437,4966632,9,888048:2-1:174341-,888048,1776096,1776096,1776096,no
elevator.4_F_221,tgba,1641306,3091376,8856366,10,888048:1-62448:9-1:1641296-,888048,1450080,1450080,888048,no
elevator.4_F_222,tgba,872776,1767829,5896169,8,888048:1-3504:2-1:872773-,888048,895056,888048,888048,no
elevator.4_F_223,tgba,1895604,4258809,14438842,24,888048:2-68720:4-62448:5-1:1895593-,888048,2363216,2363216,1776096,no
elevator.4_F_224,tgba,474227,2250321,7704456,15,888048:2-1:474225-,888048,1776096,1776096,1776096,no
elevator.4_F_225,tgba,1901360,3067749,10788380,10,888048:1-249980:1-28364:1-1:1901357-,888048,1166392,1166392,1138028,no
elevator.4_F_226,tgba,332024,1282518,3806352,5,888048:1-62448:1-1:332022-,888048,950496,950496,888048,no
elevator.4_F_227,tgba,734154,2572695,8386299,5,888048:2-62448:1-1:734151-,888048,1838544,1838544,1776096,no
elevator.4_F_228,tgba,1537300,2869425,8383702,20,648156:1-425784:1-62448:3-42916:1-27932:1-1:1537293-,648156,1332132,1332132,1073940,no
elevator.4_F_229,tgba,480280,2747785,11385828,4,888048:2-491412:1-1:480277-,888048,2267508,2267508,2267508,no
elevator.4_F_230,tgba,525480,2305077,6663705,10,888048:2-3504:1-1:525477-,888048,1779600,1776096,1776096,no
elevator.4_F_231,tgba,444961,3238249,17366758,16,888048:3-60240:1-3504:4-3432:16-1:444937-,888048,2793312,2724384,2664144,yes
elevator.4_F_232,tgba,852251,2628345,8147324,5,888048:2-1:852249-,888048,1776096,1776096,1776096,no
elevator.4_F_233,tgba,76406,2967248,12027559,17,888048:2-861936:1-90312:2-72192:1-1:76400-,888048,2890848,2890848,2638032,no
elevator.4_F_234,tgba,542658,1569772,4770112,11,933876:1-93240:1-1:542656-,933876,1027116,1027116,933876,yes
elevator.4_F_235,tgba,440911,1971731,4945199,16,888048:1-642774:1-1:440909-,888048,1530822,1530822,1530822,yes
elevator.4_F_236,tgba,721044,2497138,8749461,3,888048:2-1:721042-,888048,1776096,1776096,1776096,no
elevator.4_F_237,tgba,822226,1835167,5711620,6,888048:1-62448:2-1:822223-,888048,1012944,1012944,888048,no
elevator.4_F_238,tgba,933164,1883658,7546629,17,888048:1-62448:1-1:933162-,888048,950496,950496,888048,no
elevator.4_F_239,tgba,1273320,2338021,7052873,8,888048:1-114208:1-62448:1-1:1273317-,888048,1064704,1064704,1002256,no
elevator.4_F_240,tgba,1811039,4130517,15716484,22,1431432:1-888048:1-1:1811037-,1431432,2319480,2319480,2319480,yes
elevator.4_F_241,tgba,1004884,2780978,9070416,7,888048:2-1:1004882-,888048,1776096,1776096,1776096,no
elevator.4_F_242,tgba,850961,1742511,6387474,6,888048:1-3504:1-1:850959-,888048,891552,888048,888048,no
elevator.4_F_243,tgba,404326,1417267,3526952,10,888048:1-62448:2-1:404323-,888048,1012944,1012944,888048,no
elevator.4_F_244,tgba,490073,2328614,6530736,7,888048:2-62448:1-1:490070-,888048,1838544,1838544,1776096,no
elevator.4_F_245,tgba,818167,2594261,8629770,5,888048:2-1:818165-,888048,1776096,1776096,1776096,no
elevator.4_F_246,tgba,763556,1714050,5059427,10,888048:1-62448:1-1:763554-,888048,950496,950496,888048,yes
elevator.4_F_247,tgba,847860,1860801,6746032,5,888048:1-62448:2-1:847857-,888048,1012944,1012944,888048,no
elevator.4_F_248,tgba,833019,1789785,6735957,8,888048:1-68720:1-1:833017-,888048,956768,956768,888048,no
elevator.4_F_249,tgba,426291,1382929,3655394,7,888048:1-68592:1-1:426289-,888048,956640,956640,888048,no
elevator.4_F_250,tgba,174347,1950441,4966648,9,888048:2-1:174345-,888048,1776096,1776096,1776096,no
elevator.4_F_251,tgba,811939,1850480,5609979,9,888048:1-88048:1-62448:1-1:811936-,888048,1038544,1038544,888048,no
elevator.4_F_252,tgba,1005505,2906493,9064162,10,888048:2-62448:2-1:1005501-,888048,1900992,1900992,1776096,no
elevator.4_F_253,tgba,553430,1615813,4558616,3,1062384:1-1:553429-,1062384,1062384,1062384,1062384,no
elevator.4_F_254,tgba,881940,1894881,6235971,8,888048:1-62448:2-1:881937-,888048,1012944,1012944,888048,no
elevator.4_F_255,tgba,1195372,2971466,9428464,7,888048:2-1:1195370-,888048,1776096,1776096,1776096,no
elevator.4_F_256,tgba,881940,1894881,6235971,8,888048:1-62448:2-1:881937-,888048,1012944,1012944,888048,no
elevator.4_F_257,tgba,457435,2233529,6384624,5,888048:2-1:457433-,888048,1776096,1776096,1776096,no
elevator.4_F_258,tgba,1968075,4275272,11163652,26,888048:2-62448:8-3504:9-1:1968056-,888048,2307216,2275680,1776096,no
elevator.4_F_259,tgba,1555844,2825596,9729452,23,888048:1-65968:1-62448:5-3504:1-1:1555836-,888048,1269760,1266256,888048,yes
elevator.4_F_260,tgba,4242410,7406127,24094993,11,888048:3-62448:8-1:4242399-,888048,3163728,3163728,2664144,no
elevator.4_F_261,tgba,474227,2328033,7503230,5,965760:1-888048:1-1:474225-,965760,1853808,1853808,1853808,no
elevator.4_F_262,tgba,829307,2605401,8407919,8,888048:2-1:829305-,888048,1776096,1776096,1776096,no
elevator.4_F_263,tgba,8082065,12711725,38766171,31,1145260:2-888048:2-78316:4-62448:4-1:8082053-,1145260,4629672,4629672,4066616,yes
elevator.4_F_264,tgba,1126881,2153834,5964574,10,888048:1-62448:2-3504:4-1:1126874-,888048,1026960,1012944,888048,no
elevator.4_F_265,tgba,699887,1660005,5231729,6,888048:1-72072:1-1:699885-,888048,960120,960120,888048,no
elevator.4_F_266,tgba,963307,2829712,8281449,7,888048:2-90312:1-1:963304-,888048,1866408,1866408,1776096,no
elevator.4_F_267,tgba,196823,1240509,3560051,11,981240:1-62448:1-1:196821-,981240,1043688,1043688,981240,yes
elevator.4_F_268,tgba,1970610,4165572,11234504,19,1057128:1-888048:1-62448:4-1:1970604-,1057128,2194968,2194968,1945176,no
elevator.4_F_269,tgba,394509,1345003,3461296,8,888048:1-62448:1-1:394507-,888048,950496,950496,888048,no
elevator.4_F_270,tgba,528375,2304469,7075032,9,888048:2-1:528373-,888048,1776096,1776096,1776096,no
elevator.4_F_271,tgba,2357188,4179110,11007770,13,933876:1-888048:1-1:2357186-,933876,1821924,1821924,1821924,no
elevator.4_F_272,tgba,2083875,3372617,9450960,9,888048:1-400696:1-1:2083873-,888048,1288744,1288744,1288744,no
elevator.4_F_273,tgba,1574042,2811285,8769310,9,888048:1-87300:4-1:1574037-,888048,1237248,1237248,888048,yes
elevator.4_F_274,tgba,571028,2347122,6539524,5,888048:2-1:571026-,888048,1776096,1776096,1776096,no
elevator.4_F_275,tgba,1641375,3764649,17223608,11,994272:1-888048:1-60240:4-1:1641369-,994272,2123280,2123280,1882320,no
elevator.4_F_276,tgba,290978,1303919,3593984,6,888048:1-62448:2-1:290975-,888048,1012944,1012944,888048,no
elevator.4_F_277,tgba,542339,1473453,4436872,7,888048:1-43068:1-1:542337-,888048,931116,931116,888048,no
elevator.4_F_278,tgba,1749280,4576990,15066759,30,952824:1-888048:1-807820:1-62448:1-62048:1-54528:1-1:1749274-,952824,2827716,2827716,2648692,no
elevator.4_F_279,tgba,1067174,3129322,11701975,13,888048:1-684648:1-65124:1-62448:5-3504:32-1:1067134-,888048,2062188,1950060,1572696,no
elevator.4_F_280,tgba,2010825,4017258,13541870,23,1049664:1-888048:1-68724:1-1:2010822-,1049664,2006436,2006436,1937712,yes
elevator.4_T_001,tgba,1088686,1976733,6296239,4,888048:1-1:1088685-,888048,888048,888048,888048,no
elevator.4_T_002,tgba,520662,1408709,3549928,3,888048:1-1:520661-,888048,888048,888048,888048,no
elevator.4_T_003,tgba,2041056,2929103,10067430,7,888048:1-1:2041055-,888048,888048,888048,888048,no
elevator.4_T_004,tgba,1187780,2258064,8754877,41,888048:1-182238:1-1:1187778-,888048,1070286,1070286,1070286,no
elevator.4_T_005,tgba,1138234,2026281,5001968,15,888048:1-1:1138233-,888048,888048,888048,888048,yes
elevator.4_T_006,tgba,1417030,3133449,12707308,19,1716420:1-1:1417029-,1716420,1716420,1716420,1716420,no
elevator.4_T_007,tgba,712612,1663106,5194740,5,888048:1-62448:1-1:712610-,888048,950496,950496,888048,no
elevator.4_T_008,tgba,1647522,2535569,7317860,5,888048:1-1:1647521-,888048,888048,888048,888048,no
elevator.4_T_009,tgba,471890,1359937,4187636,5,888048:1-1:471889-,888048,888048,888048,888048,no
elevator.4_T_010,tgba,533030,1421077,4262965,7,888048:1-1:533029-,888048,888048,888048,888048,no
elevator.4_T_011,tgba,1642194,2530241,8627966,6,888048:1-1:1642193-,888048,888048,888048,888048,no
elevator.4_T_012,tgba,726014,1614061,5834212,5,888048:1-1:726013-,888048,888048,888048,888048,no
elevator.4_T_013,tgba,953290,1841337,7744573,26,888048:1-1:953289-,888048,888048,888048,888048,no
elevator.4_T_014,tgba,224266,1960541,6392255,8,1736276:1-1:224265-,1736276,1736276,1736276,1736276,no
elevator.4_T_015,tgba,1519488,2469982,6700190,11,888048:1-62448:1-1:1519486-,888048,950496,950496,888048,no
elevator.4_T_016,tgba,965460,1931219,4706713,6,965760:1-1:965459-,965760,965760,965760,965760,no
elevator.4_T_017,tgba,729400,1679894,3483285,10,888048:1-62448:1-1:729398-,888048,950496,950496,888048,yes
elevator.4_T_018,tgba,118406,1006453,4123584,16,888048:1-1:118405-,888048,888048,888048,888048,no
elevator.4_T_019,tgba,1120066,2008113,7273589,7,888048:1-1:1120065-,888048,888048,888048,888048,no
elevator.4_T_020,tgba,995930,1883977,5037015,5,888048:1-1:995929-,888048,888048,888048,888048,no
elevator.4_T_021,tgba,1610844,3192666,8477775,21,1508472:1-73352:1-1:1610842-,1508472,1581824,1581824,1508472,no
elevator.4_T_022,tgba,1492515,2380562,7416365,10,888048:1-1:1492514-,888048,888048,888048,888048,yes
elevator.4_T_023,tgba,1542286,2492780,9201001,12,888048:1-62448:1-1:1542284-,888048,950496,950496,888048,no
elevator.4_T_024,tgba,2841338,3729385,13766920,6,888048:1-1:2841337-,888048,888048,888048,888048,no
elevator.4_T_025,tgba,1029674,1917721,5773053,8,888048:1-1:1029673-,888048,888048,888048,888048,no
elevator.4_T_026,tgba,507468,2007550,7044270,16,1119112:1-78064:4-68720:1-1:507462-,1119112,1500088,1500088,1119112,yes
elevator.4_T_027,tgba,1368286,1937013,4721265,15,568728:1-1:1368285-,568728,568728,568728,568728,yes
elevator.4_T_028,tgba,1110906,1998953,6166768,15,888048:1-1:1110905-,888048,888048,888048,888048,yes
elevator.4_T_029,tgba,361467,1368582,4525698,9,1007116:1-1:361466-,1007116,1007116,1007116,1007116,no
elevator.4_T_030,tgba,528350,1416397,4967656,7,888048:1-1:528349-,888048,888048,888048,888048,yes
elevator.4_T_031,tgba,181974,1147733,3189720,36,965760:1-1:181973-,965760,965760,965760,965760,yes
elevator.4_T_032,tgba,548566,1748848,8363564,6,888048:1-62448:5-1:548560-,888048,1200288,1200288,888048,no
elevator.4_T_033,tgba,1145142,2033189,4917180,4,888048:1-1:1145141-,888048,888048,888048,888048,no
elevator.4_T_034,tgba,583718,1471765,3925372,7,888048:1-1:583717-,888048,888048,888048,888048,no
elevator.4_T_035,tgba,248716,1205354,3095694,19,888048:1-68592:1-1:248714-,888048,956640,956640,888048,no
elevator.4_T_036,tgba,1303526,2191573,8595118,3,888048:1-1:1303525-,888048,888048,888048,888048,no
elevator.4_T_037,tgba,933886,1821933,5188272,9,888048:1-1:933885-,888048,888048,888048,888048,no
elevator.4_T_038,tgba,1003044,1953538,6518342,4,888048:1-62448:1-1:1003042-,888048,950496,950496,888048,no
elevator.4_T_039,tgba,937463,1825510,5441250,8,888048:1-1:937462-,888048,888048,888048,888048,no
elevator.4_T_040,tgba,1309126,2446961,8311697,8,888048:1-62448:4-1:1309121-,888048,1137840,1137840,888048,yes
elevator.4_T_041,tgba,818166,1706213,6308796,7,888048:1-1:818165-,888048,888048,888048,888048,no
elevator.4_T_042,tgba,788735,1739229,4115841,12,888048:1-62448:1-1:788733-,888048,950496,950496,888048,no
elevator.4_T_043,tgba,874458,1762505,5286805,4,888048:1-1:874457-,888048,888048,888048,888048,no
elevator.4_T_044,tgba,1032702,1920749,6783984,9,888048:1-1:1032701-,888048,888048,888048,888048,no
elevator.4_T_045,tgba,1892846,2780893,10448816,6,888048:1-1:1892845-,888048,888048,888048,888048,no
elevator.4_T_046,tgba,1194408,2082455,6059397,10,888048:1-1:1194407-,888048,888048,888048,888048,no
elevator.4_T_047,tgba,176732,1127226,2955898,8,888048:1-62448:1-1:176730-,888048,950496,950496,888048,no
elevator.4_T_048,tgba,638380,1588874,3891030,8,888048:1-62448:1-1:638378-,888048,950496,950496,888048,no
elevator.4_T_049,tgba,626398,1514445,4465477,3,888048:1-1:626397-,888048,888048,888048,888048,no
elevator.4_T_050,tgba,1237254,2125301,8051448,5,888048:1-1:1237253-,888048,888048,888048,888048,no
elevator.4_T_051,tgba,666978,1555025,4358877,7,888048:1-1:666977-,888048,888048,888048,888048,no
elevator.4_T_052,tgba,798490,1686537,4930225,5,888048:1-1:798489-,888048,888048,888048,888048,no
elevator.4_T_053,tgba,1279675,2555817,9699236,15,888048:1-388096:1-1:1279673-,888048,1276144,1276144,1276144,no
elevator.4_T_054,tgba,653541,2376684,11788422,22,1723144:1-1:653540-,1723144,1723144,1723144,1723144,no
elevator.4_T_055,tgba,217030,1105077,4587600,11,888048:1-1:217029-,888048,888048,888048,888048,yes
elevator.4_T_056,tgba,3007602,3895649,10457140,5,888048:1-1:3007601-,888048,888048,888048,888048,no
elevator.4_T_057,tgba,915675,2161602,6969768,12,1245928:1-1:915674-,1245928,1245928,1245928,1245928,no
elevator.4_T_058,tgba,1016908,2205287,8114001,4,1188380:1-1:1016907-,1188380,1188380,1188380,1188380,no
elevator.4_T_059,tgba,359162,1247209,3629668,2,888048:1-1:359161-,888048,888048,888048,888048,no
elevator.4_T_060,tgba,888058,1776105,8306524,8,888048:1-1:888057-,888048,888048,888048,888048,no
elevator.4_T_061,tgba,944296,1894790,6561946,7,888048:1-62448:1-1:944294-,888048,950496,950496,888048,no
elevator.4_T_062,tgba,1894506,2782553,8699264,6,888048:1-1:1894505-,888048,888048,888048,888048,no
elevator.4_T_063,tgba,474874,1362921,3844403,16,888048:1-1:474873-,888048,888048,888048,888048,no
elevator.4_T_064,tgba,176502,1064549,2600152,7,888048:1-1:176501-,888048,888048,888048,888048,yes
elevator.4_T_065,tgba,6,888053,2320984,4,888048:1-1:5-,888048,888048,888048,888048,no
elevator.4_T_066,tgba,1427289,2315336,5884836,10,888048:1-1:1427288-,888048,888048,888048,888048,yes
elevator.4_T_067,tgba,2333219,3981629,13890555,8,888048:1-760364:1-1:2333217-,888048,1648412,1648412,1648412,no
elevator.4_T_068,tgba,1503339,3529221,13390506,28,888048:2-62448:4-1:1503333-,888048,2025888,2025888,1776096,no
elevator.4_T_069,tgba,1080446,1968493,6159652,3,888048:1-1:1080445-,888048,888048,888048,888048,no
elevator.4_T_070,tgba,1496878,2384925,7740455,5,888048:1-1:1496877-,888048,888048,888048,888048,no
elevator.4_T_071,tgba,982318,1870365,4427424,23,888048:1-1:982317-,888048,888048,888048,888048,yes
elevator.4_T_072,tgba,888054,1776101,4641964,8,888048:1-1:888053-,888048,888048,888048,888048,no
elevator.4_T_073,tgba,858130,1777033,6527319,8,918904:1-1:858129-,918904,918904,918904,918904,no
elevator.4_T_074,tgba,1086670,1974717,5237464,6,888048:1-1:1086669-,888048,888048,888048,888048,no
elevator.4_T_075,tgba,178943,1834245,7422035,6,888048:1-767256:1-1:178941-,888048,1655304,1655304,1655304,no
elevator.4_T_076,tgba,1437886,2325933,8316578,7,888048:1-1:1437885-,888048,888048,888048,888048,no
elevator.4_T_077,tgba,252870,1308357,3232008,29,1055488:1-1:252869-,1055488,1055488,1055488,1055488,yes
elevator.4_T_078,tgba,1062998,2306829,6917425,9,994044:1-62448:4-1:1062993-,994044,1243836,1243836,994044,yes
elevator.4_T_079,tgba,1123194,2011241,6740655,11,888048:1-1:1123193-,888048,888048,888048,888048,no
elevator.4_T_080,tgba,3297498,4748017,13696400,14,1195676:1-62448:4-80:64-1:3297429-,1195676,1445468,1445468,1195676,yes
elevator.4_T_081,tgba,2089229,2471524,9356741,13,62448:5-3504:20-1:2089204-,62448,382320,312240,0,no
elevator.4_T_082,tgba,1945535,2896029,11603304,14,888048:1-62448:1-1:1945533-,888048,950496,950496,888048,no
elevator.4_T_083,tgba,1546286,2434333,6659168,5,888048:1-1:1546285-,888048,888048,888048,888048,yes
elevator.4_T_084,tgba,754238,1770682,5356663,15,888048:1-62448:2-3504:1-1:754234-,888048,1016448,1012944,888048,no
elevator.4_T_085,tgba,1816172,2704219,7396725,11,888048:1-1:1816171-,888048,888048,888048,888048,yes
elevator.4_T_086,tgba,302090,2169841,7743972,24,1867752:1-1:302089-,1867752,1867752,1867752,1867752,yes
elevator.4_T_087,tgba,850326,1863267,5793520,7,888048:1-62448:2-1:850323-,888048,1012944,1012944,888048,no
elevator.4_T_088,tgba,700946,2088569,9028984,6,888048:1-62448:8-1:700937-,888048,1387632,1387632,888048,no
elevator.4_T_089,tgba,1892846,2780893,7451656,8,888048:1-1:1892845-,888048,888048,888048,888048,no
elevator.4_T_090,tgba,1268234,2156281,5353352,11,888048:1-1:1268233-,888048,888048,888048,888048,no
elevator.4_T_091,tgba,285386,1219261,3030636,13,933876:1-1:285385-,933876,933876,933876,933876,no
elevator.4_T_092,tgba,551145,951840,2814506,6,400696:1-1:551144-,400696,400696,400696,400696,no
elevator.4_T_093,tgba,1380806,2268853,6197981,4,888048:1-1:1380805-,888048,888048,888048,888048,no
elevator.4_T_094,tgba,308878,1196925,3160688,10,888048:1-1:308877-,888048,888048,888048,888048,yes
elevator.4_T_095,tgba,181254,1069301,3125992,4,888048:1-1:181253-,888048,888048,888048,888048,yes
elevator.4_T_096,tgba,1333694,2221741,6304592,10,888048:1-1:1333693-,888048,888048,888048,888048,no
elevator.4_T_097,tgba,1274830,2162877,8413594,10,888048:1-1:1274829-,888048,888048,888048,888048,yes
